Date,Open,High,Low,Close,Adj Close,Volume
2024-01-03 10:31:00,183.31293551127115,184.6574386384752,182.31260219150118,183.22462660471598,182.74325805240207,64360404.23611111
2024-01-03 10:32:00,183.3114980061849,184.65550113254125,182.31083136664498,183.2230016072591,182.74163733588324,64369827.222222224
2024-01-03 10:33:00,183.31006050109863,184.65356362660725,182.30906054178874,183.22137660980223,182.7400166193644,64379250.208333336
2024-01-03 10:34:00,183.30862299601236,184.65162612067328,182.3072897169325,183.2197516123454,182.73839590284558,64388673.19444445
2024-01-03 10:35:00,183.30718549092612,184.64968861473932,182.3055188920763,183.21812661488852,182.73677518632678,64398096.18055555
2024-01-03 10:36:00,183.30574798583984,184.64775110880535,182.30374806722006,183.21650161743165,182.73515446980795,64407519.166666664
2024-01-03 10:37:00,183.30431048075357,184.64581360287136,182.30197724236382,183.21487661997477,182.73353375328912,64416942.152777776
2024-01-03 10:38:00,183.30287297566733,184.6438760969374,182.30020641750758,183.2132516225179,182.7319130367703,64426365.13888889
2024-01-03 10:39:00,183.30143547058105,184.64193859100342,182.29843559265137,183.21162662506103,182.73029232025146,64435788.125
2024-01-03 10:40:00,183.29999796549478,184.64000108506946,182.29666476779514,183.21000162760416,182.72867160373264,64445211.11111111
2024-01-03 10:41:00,183.29856046040854,184.63806357913546,182.2948939429389,183.20837663014728,182.7270508872138,64454634.097222224
2024-01-03 10:42:00,183.29712295532227,184.6361260732015,182.2931231180827,183.20675163269044,182.72543017069498,64464057.083333336
2024-01-03 10:43:00,183.295685450236,184.63418856726753,182.29135229322645,183.20512663523357,182.72380945417615,64473480.06944445
2024-01-03 10:44:00,183.29424794514975,184.63225106133356,182.28958146837022,183.2035016377767,182.72218873765735,64482903.05555555
2024-01-03 10:45:00,183.29281044006348,184.63031355539957,182.287810643514,183.20187664031982,182.72056802113852,64492326.041666664
2024-01-03 10:46:00,183.2913729349772,184.6283760494656,182.28603981865777,183.20025164286295,182.7189473046197,64501749.027777776
2024-01-03 10:47:00,183.28993542989096,184.62643854353163,182.28426899380153,183.19862664540608,182.71732658810086,64511172.01388889
2024-01-03 10:48:00,183.2884979248047,184.62450103759767,182.28249816894532,183.1970016479492,182.71570587158203,64520595.0
2024-01-03 10:49:00,183.28706041971842,184.62256353166367,182.2807273440891,183.19537665049236,182.7140851550632,64530017.98611111
2024-01-03 10:50:00,183.28562291463217,184.6206260257297,182.27895651923285,183.1937516530355,182.71246443854437,64539440.972222224
2024-01-03 10:51:00,183.2841854095459,184.61868851979574,182.27718569437664,183.19212665557862,182.71084372202554,64548863.958333336
2024-01-03 10:52:00,183.28274790445963,184.61675101386177,182.2754148695204,183.19050165812175,182.70922300550671,64558286.94444445
2024-01-03 10:53:00,183.28131039937338,184.61481350792778,182.27364404466417,183.18887666066487,182.7076022889879,64567709.93055555
2024-01-03 10:54:00,183.2798728942871,184.6128760019938,182.27187321980793,183.187251663208,182.70598157246908,64577132.916666664
2024-01-03 10:55:00,183.27843538920084,184.61093849605984,182.27010239495172,183.18562666575113,182.70436085595026,64586555.902777776
2024-01-03 10:56:00,183.2769978841146,184.60900099012588,182.26833157009548,183.18400166829426,182.70274013943143,64595978.88888889
2024-01-03 10:57:00,183.27556037902832,184.60706348419188,182.26656074523925,183.1823766708374,182.7011194229126,64605401.875
2024-01-03 10:58:00,183.27412287394205,184.60512597825792,182.26478992038304,183.18075167338054,182.69949870639377,64614824.86111111
2024-01-03 10:59:00,183.2726853688558,184.60318847232395,182.2630190955268,183.17912667592367,182.69787798987494,64624247.847222224
2024-01-03 11:00:00,183.27124786376953,184.60125096638998,182.26124827067056,183.1775016784668,182.6962572733561,64633670.833333336
2024-01-03 11:01:00,183.26981035868326,184.599313460456,182.25947744581435,183.17587668100992,182.69463655683728,64643093.81944445
2024-01-03 11:02:00,183.26837285359701,184.59737595452202,182.25770662095812,183.17425168355305,182.69301584031848,64652516.80555555
2024-01-03 11:03:00,183.26693534851074,184.59543844858806,182.25593579610188,183.17262668609618,182.69139512379965,64661939.791666664
2024-01-03 11:04:00,183.26549784342447,184.5935009426541,182.25416497124567,183.17100168863934,182.68977440728082,64671362.777777776
2024-01-03 11:05:00,183.26406033833823,184.5915634367201,182.25239414638943,183.16937669118246,182.688153690762,64680785.76388889
2024-01-03 11:06:00,183.26262283325195,184.58962593078613,182.2506233215332,183.1677516937256,182.68653297424316,64690208.75
2024-01-03 11:07:00,183.26118532816568,184.58768842485216,182.248852496677,183.16612669626872,182.68491225772433,64699631.73611111
2024-01-03 11:08:00,183.25974782307944,184.5857509189182,182.24708167182075,183.16450169881185,182.6832915412055,64709054.722222224
2024-01-03 11:09:00,183.25831031799316,184.5838134129842,182.24531084696451,183.16287670135497,182.68167082468668,64718477.708333336
2024-01-03 11:10:00,183.2568728129069,184.58187590705023,182.24354002210828,183.1612517038981,182.68005010816785,64727900.69444445
2024-01-03 11:11:00,183.25543530782065,184.57993840111627,182.24176919725207,183.15962670644123,182.67842939164905,64737323.68055555
2024-01-03 11:12:00,183.25399780273438,184.5780008951823,182.23999837239583,183.1580017089844,182.67680867513022,64746746.666666664
2024-01-03 11:13:00,183.2525602976481,184.5760633892483,182.2382275475396,183.1563767115275,182.6751879586114,64756169.652777776
2024-01-03 11:14:00,183.25112279256186,184.57412588331434,182.23645672268339,183.15475171407064,182.67356724209256,64765592.63888889
2024-01-03 11:15:00,183.2496852874756,184.57218837738037,182.23468589782715,183.15312671661377,182.67194652557373,64775015.625
2024-01-03 11:16:00,183.2482477823893,184.5702508714464,182.2329150729709,183.1515017191569,182.6703258090549,64784438.61111111
2024-01-03 11:17:00,183.24681027730307,184.56831336551244,182.2311442481147,183.14987672170002,182.66870509253607,64793861.597222224
2024-01-03 11:18:00,183.2453727722168,184.56637585957844,182.22937342325847,183.14825172424315,182.66708437601724,64803284.583333336
2024-01-03 11:19:00,183.24393526713052,184.56443835364448,182.22760259840223,183.1466267267863,182.6654636594984,64812707.56944445
2024-01-03 11:20:00,183.24249776204428,184.5625008477105,182.22583177354602,183.14500172932944,182.6638429429796,64822130.55555555
2024-01-03 11:21:00,183.241060256958,184.56056334177654,182.22406094868978,183.14337673187256,182.66222222646078,64831553.541666664
2024-01-03 11:22:00,183.23962275187174,184.55862583584255,182.22229012383355,183.1417517344157,182.66060150994196,64840976.527777776
2024-01-03 11:23:00,183.2381852467855,184.55668832990858,182.2205192989773,183.14012673695882,182.65898079342313,64850399.51388889
2024-01-03 11:24:00,183.23674774169922,184.55475082397462,182.2187484741211,183.13850173950195,182.6573600769043,64859822.5
2024-01-03 11:25:00,183.23531023661295,184.55281331804065,182.21697764926486,183.13687674204508,182.65573936038547,64869245.48611111
2024-01-03 11:26:00,183.2338727315267,184.55087581210665,182.21520682440863,183.1352517445882,182.65411864386664,64878668.472222224
2024-01-03 11:27:00,183.23243522644043,184.5489383061727,182.21343599955242,183.13362674713136,182.6524979273478,64888091.458333336
2024-01-03 11:28:00,183.23099772135416,184.54700080023872,182.21166517469618,183.1320017496745,182.65087721082898,64897514.44444445
2024-01-03 11:29:00,183.2295602162679,184.54506329430475,182.20989434983994,183.13037675221761,182.64925649431018,64906937.43055555
2024-01-03 11:30:00,183.22812271118164,184.54312578837076,182.20812352498373,183.12875175476074,182.64763577779135,64916360.416666664
2024-01-03 11:31:00,183.22668520609537,184.5411882824368,182.2063527001275,183.12712675730387,182.64601506127252,64925783.402777776
2024-01-03 11:32:00,183.22524770100912,184.53925077650283,182.20458187527126,183.125501759847,182.6443943447537,64935206.38888889
2024-01-03 11:33:00,183.22381019592285,184.53731327056886,182.20281105041505,183.12387676239013,182.64277362823486,64944629.375
2024-01-03 11:34:00,183.22237269083658,184.53537576463486,182.2010402255588,183.12225176493328,182.64115291171603,64954052.36111111
2024-01-03 11:35:00,183.22093518575033,184.5334382587009,182.19926940070258,183.1206267674764,182.6395321951972,64963475.347222224
2024-01-03 11:36:00,183.21949768066406,184.53150075276693,182.19749857584637,183.11900177001954,182.63791147867838,64972898.333333336
2024-01-03 11:37:00,183.2180601755778,184.52956324683296,182.19572775099013,183.11737677256266,182.63629076215955,64982321.31944445
2024-01-03 11:38:00,183.21662267049155,184.52762574089897,182.1939569261339,183.1157517751058,182.63467004564075,64991744.30555555
2024-01-03 11:39:00,183.21518516540527,184.525688234965,182.19218610127766,183.11412677764892,182.63304932912192,65001167.291666664
2024-01-03 11:40:00,183.213747660319,184.52375072903104,182.19041527642145,183.11250178019205,182.6314286126031,65010590.277777776
2024-01-03 11:41:00,183.21231015523276,184.52181322309707,182.1886444515652,183.11087678273518,182.62980789608426,65020013.26388889
2024-01-03 11:42:00,183.21087265014648,184.51987571716307,182.18687362670897,183.10925178527833,182.62818717956543,65029436.25
2024-01-03 11:43:00,183.2094351450602,184.5179382112291,182.18510280185276,183.10762678782146,182.6265664630466,65038859.23611111
2024-01-03 11:44:00,183.20799763997397,184.51600070529514,182.18333197699653,183.1060017903646,182.62494574652777,65048282.222222224
2024-01-03 11:45:00,183.2065601348877,184.51406319936117,182.1815611521403,183.10437679290771,182.62332503000894,65057705.208333336
2024-01-03 11:46:00,183.20512262980142,184.51212569342718,182.17979032728408,183.10275179545084,182.6217043134901,65067128.19444445
2024-01-03 11:47:00,183.20368512471518,184.5101881874932,182.17801950242784,183.10112679799397,182.6200835969713,65076551.18055555
2024-01-03 11:48:00,183.2022476196289,184.50825068155925,182.1762486775716,183.0995018005371,182.61846288045248,65085974.166666664
2024-01-03 11:49:00,183.20081011454263,184.50631317562528,182.1744778527154,183.09787680308025,182.61684216393365,65095397.152777776
2024-01-03 11:50:00,183.1993726094564,184.50437566969129,182.17270702785916,183.09625180562338,182.61522144741483,65104820.13888889
2024-01-03 11:51:00,183.19793510437012,184.50243816375732,182.17093620300292,183.0946268081665,182.613600730896,65114243.125
2024-01-03 11:52:00,183.19649759928384,184.50050065782335,182.16916537814672,183.09300181070964,182.61198001437717,65123666.11111111
2024-01-03 11:53:00,183.1950600941976,184.49856315188939,182.16739455329048,183.09137681325277,182.61035929785834,65133089.097222224
2024-01-03 11:54:00,183.19362258911133,184.4966256459554,182.16562372843424,183.0897518157959,182.6087385813395,65142512.083333336
2024-01-03 11:55:00,183.19218508402506,184.49468814002142,182.163852903578,183.08812681833902,182.60711786482068,65151935.06944445
2024-01-03 11:56:00,183.1907475789388,184.49275063408746,182.1620820787218,183.08650182088215,182.60549714830188,65161358.05555555
2024-01-03 11:57:00,183.18931007385254,184.4908131281535,182.16031125386556,183.0848768234253,182.60387643178305,65170781.041666664
2024-01-03 11:58:00,183.18787256876627,184.4888756222195,182.15854042900932,183.08325182596843,182.60225571526422,65180204.027777776
2024-01-03 11:59:00,183.18643506368002,184.48693811628553,182.1567696041531,183.08162682851156,182.6006349987454,65189627.01388889
2024-01-03 12:00:00,183.18499755859375,184.48500061035156,182.15499877929688,183.0800018310547,182.59901428222656,65199050.0
2024-01-03 12:01:00,183.18356005350748,184.4830631044176,182.15322795444064,183.07837683359782,182.59739356570773,65208472.98611111
2024-01-03 12:02:00,183.18212254842123,184.48112559848363,182.15145712958443,183.07675183614094,182.5957728491889,65217895.972222224
2024-01-03 12:03:00,183.18068504333496,184.47918809254963,182.1496863047282,183.07512683868407,182.59415213267008,65227318.958333336
2024-01-03 12:04:00,183.1792475382487,184.47725058661567,182.14791547987195,183.07350184122723,182.59253141615125,65236741.94444445
2024-01-03 12:05:00,183.17781003316244,184.4753130806817,182.14614465501575,183.07187684377035,182.59091069963245,65246164.93055555
2024-01-03 12:06:00,183.17637252807617,184.47337557474773,182.1443738301595,183.07025184631348,182.58928998311362,65255587.916666664
2024-01-03 12:07:00,183.1749350229899,184.47143806881374,182.14260300530327,183.0686268488566,182.5876692665948,65265010.902777776
2024-01-03 12:08:00,183.17349751790366,184.46950056287977,182.14083218044703,183.06700185139974,182.58604855007596,65274433.88888889
2024-01-03 12:09:00,183.17206001281738,184.4675630569458,182.13906135559083,183.06537685394287,182.58442783355713,65283856.875
2024-01-03 12:10:00,183.1706225077311,184.46562555101184,182.1372905307346,183.063751856486,182.5828071170383,65293279.86111111
2024-01-03 12:11:00,183.16918500264487,184.46368804507784,182.13551970587835,183.06212685902912,182.58118640051947,65302702.847222224
2024-01-03 12:12:00,183.1677474975586,184.46175053914388,182.13374888102214,183.06050186157228,182.57956568400064,65312125.833333336
2024-01-03 12:13:00,183.16630999247232,184.4598130332099,182.1319780561659,183.0588768641154,182.5779449674818,65321548.81944445
2024-01-03 12:14:00,183.16487248738608,184.45787552727595,182.13020723130967,183.05725186665853,182.576324250963,65330971.80555555
2024-01-03 12:15:00,183.1634349822998,184.45593802134195,182.12843640645346,183.05562686920166,182.57470353444418,65340394.791666664
2024-01-03 12:16:00,183.16199747721353,184.45400051540798,182.12666558159722,183.0540018717448,182.57308281792535,65349817.777777776
2024-01-03 12:17:00,183.1605599721273,184.45206300947402,182.12489475674099,183.05237687428792,182.57146210140652,65359240.76388889
2024-01-03 12:18:00,183.15912246704102,184.45012550354005,182.12312393188478,183.05075187683104,182.5698413848877,65368663.75
2024-01-03 12:19:00,183.15768496195474,184.44818799760606,182.12135310702854,183.0491268793742,182.56822066836887,65378086.73611111
2024-01-03 12:20:00,183.1562474568685,184.4462504916721,182.1195822821723,183.04750188191733,182.56659995185004,65387509.722222224
2024-01-03 12:21:00,183.15480995178223,184.44431298573812,182.1178114573161,183.04587688446045,182.5649792353312,65396932.708333336
2024-01-03 12:22:00,183.15337244669595,184.44237547980416,182.11604063245986,183.04425188700358,182.56335851881238,65406355.69444445
2024-01-03 12:23:00,183.1519349416097,184.44043797387016,182.11426980760362,183.0426268895467,182.56173780229358,65415778.68055555
2024-01-03 12:24:00,183.15049743652344,184.4385004679362,182.11249898274738,183.04100189208984,182.56011708577475,65425201.666666664
2024-01-03 12:25:00,183.14905993143717,184.43656296200223,182.11072815789117,183.03937689463297,182.55849636925592,65434624.652777776
2024-01-03 12:26:00,183.14762242635092,184.43462545606826,182.10895733303494,183.0377518971761,182.5568756527371,65444047.63888889
2024-01-03 12:27:00,183.14618492126465,184.43268795013427,182.1071865081787,183.03612689971925,182.55525493621826,65453470.625
2024-01-03 12:28:00,183.14474741617838,184.4307504442003,182.1054156833225,183.03450190226238,182.55363421969943,65462893.61111111
2024-01-03 12:29:00,183.14330991109213,184.42881293826633,182.10364485846625,183.0328769048055,182.5520135031806,65472316.597222224
2024-01-03 12:30:00,183.14187240600586,184.42687543233237,182.10187403361002,183.03125190734863,182.55039278666177,65481739.583333336
2024-01-03 12:31:00,183.1404349009196,184.42493792639837,182.1001032087538,183.02962690989176,182.54877207014295,65491162.56944445
2024-01-03 12:32:00,183.13899739583334,184.4230004204644,182.09833238389757,183.0280019124349,182.54715135362414,65500585.55555555
2024-01-03 12:33:00,183.13755989074707,184.42106291453044,182.09656155904133,183.02637691497802,182.54553063710532,65510008.541666664
2024-01-03 12:34:00,183.1361223856608,184.41912540859647,182.09479073418512,183.02475191752117,182.5439099205865,65519431.527777776
2024-01-03 12:35:00,183.13468488057455,184.41718790266248,182.0930199093289,183.0231269200643,182.54228920406766,65528854.51388889
2024-01-03 12:36:00,183.13324737548828,184.4152503967285,182.09124908447265,183.02150192260743,182.54066848754883,65538277.5
2024-01-03 12:37:00,183.131809870402,184.41331289079454,182.08947825961644,183.01987692515056,182.53904777103,65547700.48611111
2024-01-03 12:38:00,183.13037236531576,184.41137538486058,182.0877074347602,183.01825192769368,182.53742705451117,65557123.472222224
2024-01-03 12:39:00,183.1289348602295,184.40943787892658,182.08593660990397,183.0166269302368,182.53580633799234,65566546.458333336
2024-01-03 12:40:00,183.12749735514322,184.40750037299262,182.08416578504773,183.01500193277994,182.5341856214735,65575969.44444445
2024-01-03 12:41:00,183.12605985005698,184.40556286705865,182.08239496019152,183.01337693532307,182.5325649049547,65585392.43055555
2024-01-03 12:42:00,183.1246223449707,184.40362536112468,182.08062413533528,183.01175193786622,182.53094418843588,65594815.416666664
2024-01-03 12:43:00,183.12318483988443,184.4016878551907,182.07885331047905,183.01012694040935,182.52932347191705,65604238.402777776
2024-01-03 12:44:00,183.1217473347982,184.39975034925672,182.07708248562284,183.00850194295248,182.52770275539822,65613661.38888889
2024-01-03 12:45:00,183.1203098297119,184.39781284332275,182.0753116607666,183.0068769454956,182.5260820388794,65623084.375
2024-01-03 12:46:00,183.11887232462564,184.3958753373888,182.07354083591036,183.00525194803873,182.52446132236057,65632507.36111111
2024-01-03 12:47:00,183.1174348195394,184.39393783145482,182.07177001105416,183.00362695058186,182.52284060584174,65641930.347222224
2024-01-03 12:48:00,183.11599731445312,184.39200032552083,182.06999918619792,183.002001953125,182.5212198893229,65651353.333333336
2024-01-03 12:49:00,183.11455980936685,184.39006281958686,182.06822836134168,183.00037695566814,182.51959917280408,65660776.31944445
2024-01-03 12:50:00,183.1131223042806,184.3881253136529,182.06645753648547,182.99875195821127,182.51797845628528,65670199.30555555
2024-01-03 12:51:00,183.11168479919434,184.38618780771893,182.06468671162924,182.9971269607544,182.51635773976645,65679622.291666664
2024-01-03 12:52:00,183.11024729410806,184.38425030178493,182.062915886773,182.99550196329753,182.51473702324762,65689045.277777776
2024-01-03 12:53:00,183.10880978902182,184.38231279585096,182.06114506191676,182.99387696584066,182.5131163067288,65698468.26388889
2024-01-03 12:54:00,183.10737228393555,184.380375289917,182.05937423706055,182.99225196838378,182.51149559020996,65707891.25
2024-01-03 12:55:00,183.10593477884927,184.37843778398303,182.05760341220432,182.9906269709269,182.50987487369113,65717314.23611111
2024-01-03 12:56:00,183.10449727376303,184.37650027804904,182.05583258734808,182.98900197347004,182.5082541571723,65726737.222222224
2024-01-03 12:57:00,183.10305976867676,184.37456277211507,182.05406176249187,182.9873769760132,182.50663344065347,65736160.208333336
2024-01-03 12:58:00,183.10162226359049,184.3726252661811,182.05229093763563,182.98575197855632,182.50501272413464,65745583.19444445
2024-01-03 12:59:00,183.10018475850424,184.37068776024714,182.0505201127794,182.98412698109945,182.50339200761584,65755006.18055555
2024-01-03 13:00:00,183.09874725341797,184.36875025431314,182.0487492879232,182.98250198364258,182.50177129109701,65764429.166666664
2024-01-03 13:01:00,183.0973097483317,184.36681274837917,182.04697846306695,182.9808769861857,182.50015057457819,65773852.152777776
2024-01-03 13:02:00,183.09587224324545,184.3648752424452,182.0452076382107,182.97925198872883,182.49852985805936,65783275.13888889
2024-01-03 13:03:00,183.09443473815918,184.36293773651124,182.0434368133545,182.97762699127196,182.49690914154053,65792698.125
2024-01-03 13:04:00,183.0929972330729,184.36100023057725,182.04166598849827,182.97600199381512,182.4952884250217,65802121.11111111
2024-01-03 13:05:00,183.09155972798666,184.35906272464328,182.03989516364203,182.97437699635825,182.49366770850287,65811544.097222224
2024-01-03 13:06:00,183.0901222229004,184.3571252187093,182.03812433878582,182.97275199890137,182.49204699198404,65820967.083333336
2024-01-03 13:07:00,183.08868471781412,184.35518771277535,182.03635351392958,182.9711270014445,182.4904262754652,65830390.06944445
2024-01-03 13:08:00,183.08724721272787,184.35325020684135,182.03458268907335,182.96950200398763,182.4888055589464,65839813.05555555
2024-01-03 13:09:00,183.0858097076416,184.35131270090739,182.0328118642171,182.96787700653076,182.48718484242758,65849236.041666664
2024-01-03 13:10:00,183.08437220255533,184.34937519497342,182.0310410393609,182.96625200907388,182.48556412590875,65858659.027777776
2024-01-03 13:11:00,183.08293469746908,184.34743768903945,182.02927021450466,182.964627011617,182.48394340938992,65868082.01388889
2024-01-03 13:12:00,183.0814971923828,184.34550018310546,182.02749938964843,182.96300201416017,182.4823226928711,65877505.0
2024-01-03 13:13:00,183.08005968729654,184.3435626771715,182.02572856479222,182.9613770167033,182.48070197635226,65886927.98611111
2024-01-03 13:14:00,183.0786221822103,184.34162517123752,182.02395773993598,182.95975201924642,182.47908125983344,65896350.972222224
2024-01-03 13:15:00,183.07718467712402,184.33968766530356,182.02218691507974,182.95812702178955,182.4774605433146,65905773.958333336
2024-01-03 13:16:00,183.07574717203775,184.33775015936956,182.02041609022353,182.95650202433268,182.47583982679578,65915196.94444445
2024-01-03 13:17:00,183.0743096669515,184.3358126534356,182.0186452653673,182.9548770268758,182.47421911027698,65924619.93055555
2024-01-03 13:18:00,183.07287216186523,184.33387514750163,182.01687444051106,182.95325202941893,182.47259839375815,65934042.916666664
2024-01-03 13:19:00,183.07143465677896,184.33193764156766,182.01510361565485,182.9516270319621,182.47097767723932,65943465.902777776
